Latitude,Longitude,Time,SMCI
36.20000076,103.3000031,2019-11-18 00:00:00,221
36.20000076,103.3000031,2019-11-19 00:00:00,214
36.20000076,103.3000031,2019-11-20 00:00:00,223
36.20000076,103.3000031,2019-11-21 00:00:00,220
36.20000076,103.3000031,2019-11-22 00:00:00,222
36.20000076,103.3000031,2019-11-23 00:00:00,217
36.20000076,103.3000031,2019-11-24 00:00:00,207
36.20000076,103.3000031,2019-11-25 00:00:00,210
36.20000076,103.3000031,2019-11-26 00:00:00,221
36.20000076,103.3000031,2019-11-27 00:00:00,209
36.20000076,103.3000031,2019-11-28 00:00:00,214
36.20000076,103.3000031,2019-11-29 00:00:00,220
36.20000076,103.3000031,2019-11-30 00:00:00,205
36.20000076,103.3000031,2019-12-01 00:00:00,203
36.20000076,103.3000031,2019-12-02 00:00:00,201
36.20000076,103.3000031,2019-12-03 00:00:00,202
36.20000076,103.3000031,2019-12-04 00:00:00,202
36.20000076,103.3000031,2019-12-05 00:00:00,205
36.20000076,103.3000031,2019-12-06 00:00:00,205
36.20000076,103.3000031,2019-12-07 00:00:00,207
36.20000076,103.3000031,2019-12-08 00:00:00,206
36.20000076,103.3000031,2019-12-09 00:00:00,207
36.20000076,103.3000031,2019-12-10 00:00:00,208
36.20000076,103.3000031,2019-12-11 00:00:00,207
36.20000076,103.3000031,2019-12-12 00:00:00,205
36.20000076,103.3000031,2019-12-13 00:00:00,211
36.20000076,103.3000031,2019-12-14 00:00:00,211
36.20000076,103.3000031,2019-12-15 00:00:00,219
36.20000076,103.3000031,2019-12-16 00:00:00,213
36.20000076,103.3000031,2019-12-17 00:00:00,211
36.20000076,103.3000031,2019-12-18 00:00:00,205
36.20000076,103.3000031,2019-12-19 00:00:00,205
36.20000076,103.3000031,2019-12-20 00:00:00,204
36.20000076,103.3000031,2019-12-21 00:00:00,204
36.20000076,103.3000031,2019-12-22 00:00:00,205
36.20000076,103.3000031,2019-12-23 00:00:00,218
36.20000076,103.3000031,2019-12-24 00:00:00,207
36.20000076,103.3000031,2019-12-25 00:00:00,205
36.20000076,103.3000031,2019-12-26 00:00:00,204
36.20000076,103.3000031,2019-12-27 00:00:00,192
36.20000076,103.3000031,2019-12-28 00:00:00,193
36.20000076,103.3000031,2019-12-29 00:00:00,195
36.20000076,103.3000031,2019-12-30 00:00:00,193
36.20000076,103.3000031,2019-12-31 00:00:00,193
